grid_cell,grid_row_u,grid_col_r,product_id,timestamp,cloud_cover,nodata,centre_lat,centre_lon,crs,parquet_url,parquet_row,geometry,unique_identifier
211U_1051R,211,1051,S2B_MSIL1C_20210124T035039_N0500_R104_T47QNB_20230521T174707,2021-01-24 03:50:39,0.6001977864747717,0.0,18.997067111991075,99.85251799033476,EPSG:32647,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02250.parquet,445,POINT (99.85251799033476 18.997067111991075),05460_p19.00_p99.85
211U_1283R,211,1283,S2A_MSIL1C_20210512T021601_N0500_R003_T51QUB_20230306T032716,2021-05-12 02:16:01,0.0,0.0,18.997567808422467,121.88310918547675,EPSG:32651,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02251.parquet,177,POINT (121.88310918547675 18.997567808422467),05461_p19.00_p121.88
212U_1076L,212,-1076,S2B_MSIL1C_20230124T171609_N0509_R112_T13QGB_20230124T191213,2023-01-24 17:16:09,0.0,0.0,19.0863315986134,-102.18455562633152,EPSG:32613,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02251.parquet,393,POINT (-102.18455562633152 19.0863315986134),05462_p19.09_n102.18
212U_893L,212,-893,S2B_MSIL1C_20231030T160409_N0509_R097_T16QGG_20231030T191702,2023-10-30 16:04:09,4.762305545034998,0.0,19.086510404006933,-84.79752593484851,EPSG:32616,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02252.parquet,76,POINT (-84.79752593484851 19.086510404006933),05463_p19.09_n84.80
212U_133L,212,-133,S2A_MSIL1C_20200209T112221_N0500_R037_T28QGG_20230623T223434,2020-02-09 11:22:21,1.7086261555078623,0.0,19.08644999152173,-12.588450168281964,EPSG:32628,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02252.parquet,468,POINT (-12.588450168281964 19.08644999152173),05465_p19.09_n12.59
212U_18L,212,-18,S2B_MSIL1C_20230723T102609_N0509_R108_T30QXG_20230723T123305,2023-07-23 10:26:09,0.0,0.0,19.086753943997305,-1.6623461635687449,EPSG:32630,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02253.parquet,81,POINT (-1.6623461635687449 19.086753943997305),05466_p19.09_n1.66
212U_124R,212,124,S2A_MSIL1C_20221026T094101_N0400_R036_T32QQG_20221026T114218,2022-10-26 09:41:01,0.0,0.0,19.086327379478625,11.82969943115903,EPSG:32632,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02253.parquet,222,POINT (11.82969943115903 19.086327379478625),05467_p19.09_p11.83
212U_273R,212,273,S2A_MSIL1C_20210526T083601_N0500_R064_T35QLB_20230226T085546,2021-05-26 08:36:01,4.600464307256379,0.0,19.08736424239288,25.98547756066033,EPSG:32635,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02253.parquet,371,POINT (25.98547756066033 19.08736424239288),05468_p19.09_p25.99
212U_408R,212,408,S2A_MSIL1C_20200127T075201_N0208_R135_T37QDB_20200127T092943,2020-01-27 07:52:01,0.0,0.0,19.08715843319895,38.81231234203676,EPSG:32637,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02254.parquet,4,POINT (38.81231234203676 19.08715843319895),05469_p19.09_p38.81
212U_535R,212,535,S2B_MSIL1C_20200605T065629_N0500_R063_T39QVB_20230617T102006,2020-06-05 06:56:29,0.0,0.0,19.08714146180791,50.87883884698862,EPSG:32639,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02254.parquet,131,POINT (50.87883884698862 19.08714146180791),05470_p19.09_p50.88
212U_780R,212,780,S2A_MSIL1C_20220404T052651_N0400_R105_T43QDB_20220404T072629,2022-04-04 05:26:51,0.0,0.0,19.08732243992176,74.15654763907992,EPSG:32643,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02254.parquet,276,POINT (74.15654763907992 19.08732243992176),05471_p19.09_p74.16
212U_1129R,212,1129,S2A_MSIL1C_20200215T031821_N0500_R118_T48QYG_20230623T021341,2020-02-15 03:18:21,0.4247674956865716,0.0,19.086477525669583,107.31651547220902,EPSG:32648,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02255.parquet,100,POINT (107.31651547220902 19.086477525669583),05473_p19.09_p107.32
213U_1037L,213,-1037,S2A_MSIL1C_20220302T170221_N0400_R069_T14QNG_20220302T204812,2022-03-02 17:02:21,0.0,0.0,19.17680781102046,-98.5316808331838,EPSG:32614,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02255.parquet,498,POINT (-98.5316808331838 19.17680781102046),05475_p19.18_n98.53
213U_813L,213,-813,S2B_MSIL1C_20220916T154549_N0400_R111_T18QTG_20220916T192141,2022-09-16 15:45:49,3.985450069435677,0.0,19.17747400390757,-77.23855319951566,EPSG:32618,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02256.parquet,219,POINT (-77.23855319951566 19.17747400390757),05476_p19.18_n77.24
213U_82L,213,-82,S2A_MSIL1C_20220712T105631_N0400_R094_T29QPB_20220712T162058,2022-07-12 10:56:31,0.0,0.0,19.17659578177994,-7.747214912980821,EPSG:32629,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02257.parquet,78,POINT (-7.747214912980821 19.17659578177994),05478_p19.18_n7.75
213U_35R,213,35,S2B_MSIL1C_20230627T100559_N0509_R022_T31QEB_20230627T121225,2023-06-27 10:05:59,0.916866557252872,0.0,19.17683251772883,3.3748165681334665,EPSG:32631,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02257.parquet,194,POINT (3.3748165681334665 19.17683251772883),05479_p19.18_p3.37
213U_172R,213,172,S2B_MSIL1C_20210831T092029_N0500_R093_T33QXB_20230207T054454,2021-08-31 09:20:29,0.0,0.0,19.176555441951823,16.398583820292004,EPSG:32633,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02257.parquet,332,POINT (16.398583820292004 19.176555441951823),05480_p19.18_p16.40
213U_305R,213,305,S2A_MSIL1C_20220118T083301_N0301_R021_T35QQB_20220118T094555,2022-01-18 08:33:01,3.179575390312671,0.0,19.176373940884066,29.041996240288206,EPSG:32635,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02257.parquet,465,POINT (29.041996240288206 19.176373940884066),05481_p19.18_p29.04
213U_457R,213,457,S2A_MSIL1C_20231002T072731_N0509_R049_T38QLG_20231002T082313,2023-10-02 07:27:31,0.0,0.0,19.177304615043784,43.49047438136556,EPSG:32638,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02258.parquet,116,POINT (43.49047438136556 19.177304615043784),05482_p19.18_p43.49
213U_575R,213,575,S2B_MSIL1C_20230227T064829_N0509_R020_T40QBG_20230227T084735,2023-02-27 06:48:29,0.0,0.0,19.17748622908081,54.70756184966297,EPSG:32640,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02258.parquet,232,POINT (54.70756184966297 19.17748622908081),05483_p19.18_p54.71
213U_818R,213,818,S2A_MSIL1C_20210215T051911_N0500_R062_T43QGB_20230623T073738,2021-02-15 05:19:11,0.0,0.0,19.1761501808476,77.80901194817902,EPSG:32643,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02258.parquet,371,POINT (77.80901194817902 19.1761501808476),05484_p19.18_p77.81
213U_1033R,213,1033,S2A_MSIL1C_20231128T040111_N0509_R004_T47QMB_20231128T055851,2023-11-28 04:01:11,0.2004166140638808,0.0,19.17712113985517,98.24643618293764,EPSG:32647,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02259.parquet,60,POINT (98.24643618293764 19.17712113985517),05485_p19.18_p98.25
213U_1221R,213,1221,S2A_MSIL1C_20220426T024551_N0400_R132_T50QMG_20220426T052515,2022-04-26 02:45:51,0.0,0.0,19.177152856368124,116.1180658940882,EPSG:32650,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02259.parquet,248,POINT (116.1180658940882 19.177152856368124),05486_p19.18_p116.12
214U_1003L,214,-1003,S2A_MSIL1C_20220418T164851_N0400_R026_T15QTB_20220418T203746,2022-04-18 16:48:51,0.9133597048633028,0.0,19.26732209568136,-95.3507369531954,EPSG:32615,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02260.parquet,94,POINT (-95.3507369531954 19.26732209568136),05488_p19.27_n95.35
214U_166L,214,-166,S2A_MSIL1C_20210308T113321_N0500_R080_T28QDG_20230529T011616,2021-03-08 11:33:21,0.0,0.0,19.26693890366713,-15.741277141997772,EPSG:32628,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02261.parquet,36,POINT (-15.741277141997772 19.26693890366713),05490_p19.27_n15.74
214U_47L,214,-47,S2B_MSIL1C_20230308T103809_N0509_R008_T30QUG_20230308T141958,2023-03-08 10:38:09,0.0,0.0,19.26710565075985,-4.423112691640399,EPSG:32630,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02261.parquet,156,POINT (-4.423112691640399 19.26710565075985),05491_p19.27_n4.42
214U_92R,214,92,S2A_MSIL1C_20230417T095031_N0509_R079_T32QMG_20230417T133147,2023-04-17 09:50:31,0.0,0.0,19.26680248516389,8.797843867352485,EPSG:32632,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02261.parquet,296,POINT (8.797843867352485 19.26680248516389),05492_p19.27_p8.80
214U_204R,214,204,S2A_MSIL1C_20230115T091321_N0509_R050_T34QCG_20230115T111010,2023-01-15 09:13:21,0.0,0.0,19.267135959249764,19.450033440820928,EPSG:32634,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02261.parquet,408,POINT (19.450033440820928 19.267135959249764),05493_p19.27_p19.45
214U_339R,214,339,S2A_MSIL1C_20230530T081611_N0509_R121_T36QVG_20230530T100303,2023-05-30 08:16:11,0.0,0.0,19.266930990672414,32.290435975423826,EPSG:32636,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02262.parquet,41,POINT (32.290435975423826 19.266930990672414),05494_p19.27_p32.29
214U_482R,214,482,S2B_MSIL1C_20230904T071619_N0509_R006_T38QNG_20230904T094551,2023-09-04 07:16:19,0.0,0.0,19.26651327743864,45.8919293685745,EPSG:32638,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02262.parquet,181,POINT (45.8919293685745 19.266513277438637),05495_p19.27_p45.89
214U_600R,214,600,S2B_MSIL1C_20230224T063849_N0509_R120_T40QEG_20230224T083812,2023-02-24 06:38:49,0.0,0.0,19.26672035820902,57.11497189752044,EPSG:32640,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02262.parquet,297,POINT (57.11497189752044 19.26672035820902),05496_p19.27_p57.11
214U_868R,214,868,S2A_MSIL1C_20221022T045841_N0400_R119_T44QPG_20221022T065135,2022-10-22 04:58:41,0.0,0.0,19.26631578345368,82.60545395406137,EPSG:32644,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02262.parquet,466,POINT (82.60545395406137 19.266315783453678),05497_p19.27_p82.61
214U_1071R,214,1071,S2B_MSIL1C_20201023T033819_N0500_R061_T47QRB_20230311T041521,2020-10-23 03:38:19,3.1436301533195863,0.0,19.26593561775924,101.91356290593023,EPSG:32647,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02263.parquet,145,POINT (101.91356290593023 19.26593561775924),05498_p19.27_p101.91
214U_1278R,214,1278,S2A_MSIL1C_20220427T021611_N0400_R003_T51QUB_20220427T050424,2022-04-27 02:16:11,0.0,0.0,19.267099942943947,121.60067238264128,EPSG:32651,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02263.parquet,349,POINT (121.60067238264128 19.267099942943947),05499_p19.27_p121.60
215U_990L,215,-990,S2A_MSIL1C_20220515T163841_N0400_R126_T15QUB_20220515T214022,2022-05-15 16:38:41,0.0,0.0,19.35686426818369,-94.16367872554386,EPSG:32615,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02264.parquet,151,POINT (-94.16367872554386 19.35686426818369),05501_p19.36_n94.16
215U_150L,215,-150,S2B_MSIL1C_20201110T112309_N0500_R037_T28QEG_20230407T191759,2020-11-10 11:23:09,0.0,0.0,19.35636444830692,-14.226581616558368,EPSG:32628,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_02265.parquet,82,POINT (-14.226581616558368 19.35636444830692),05503_p19.36_n14.23
